Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Area µm^2	Perimeter µm
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9518	931.49	94.13	34.89
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9206.3	1048.3	60.05	27.97
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9321	1942	21.53	17.72
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10390.2	2502.5	20	17.32
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9655.7	1496.2	33.76	26.34
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8986.7	770.89	52.7	26.28
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8751.4	1100.2	51.47	26.03
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9942.2	875.7	22.39	17.94
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9656.6	707.8	68.21	30.24
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9131.8	1979.3	20.98	17.26
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9009.1	667.6	26.14	19.45
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10054.5	1370.5	22.03	18.41
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8810.6	2130.9	59.19	27.84
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10123.5	1987.2	30.49	20.12
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9024.9	2676.2	63.93	28.74
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9356.6	884.17	34.2	21.36
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9085.6	1747.5	19.78	16.39
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9173.3	1882.3	34.82	21.53
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8986.7	740.01	80.44	32.35
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10325.4	1853.9	59.95	28.33
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9857.8	1400.3	67.05	29.75
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9039.8	2030.3	38.81	22.9
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10212.9	554.03	33.81	21.62
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9958.4	999.52	51.08	26.03
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8827.9	1742.5	102.06	36.29
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9301	1763.5	24.7	18.83
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9771.3	2295.5	34.57	22.71
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10501.7	448.48	32.78	20.97
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9495.2	1254.9	36.35	22.51
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10392.3	1231.6	25.26	18.69
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8624.2	1544.5	37.19	23.53
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8792.5	1089.3	42.91	23.77
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8880.9	1938.2	27.76	24.62
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8712.1	762.29	79.29	32.16
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8754.3	1459.7	99.03	35.96
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9340.2	1585.4	26.21	20.47
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10490.4	1688.8	35.44	22.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9559.6	2689.4	39.36	23.12
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10500.7	2242	30.53	20.24
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10287.1	1521.9	37.35	27.18
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9001.1	2466.3	30.3	20.44
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9789.6	1141.7	50.56	25.74
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9706.3	977.62	88.05	33.98
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10455.7	2455.1	20.24	20.22
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9352.1	1067.6	51.3	26.21
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9888.5	2102.7	34.88	22.22
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9064.8	1448.1	79.54	42.99
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8960.3	2122.7	25.09	18.61
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10243	2344.7	23.41	18.91
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10204.6	776.57	65.52	29.21
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9341.7	872.24	111.2	38.24
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9714.9	1167.7	34.75	23.1
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9972.8	2033.7	40.79	23.45
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8830.4	690.19	59.53	27.84
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10445.1	893.35	84.48	33.16
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8882.1	2184.3	56.06	26.99
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9118	2335.5	30.81	25.52
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9979	1172	34.18	26.97
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9528.9	1284.7	105.12	36.88
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10025.7	808.66	27.47	19.48
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10208.5	2256.1	86.53	33.27
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10405.7	1476.3	43.12	28.03
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9301.9	2575.5	56.65	27.45
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9981.1	1511.7	38.11	23.02
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8572.9	1093.3	99.33	35.95
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10166.5	2123.6	64.16	28.92
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10097.3	513.07	16.89	15.08
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9139.8	1132.4	32.23	21.08
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10440.3	2021	62.8	36.32
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9455.5	750.3	24.7	19.74
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9464.3	2096.9	59.93	27.78
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9643.9	1992.7	99.63	36.18
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9828	1377.8	124.9	40.04
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9672.2	2227.9	93.29	34.69
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8912.4	1328.6	23.72	22.22
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8993.3	2025.7	68.42	29.68
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9677.5	661.01	42.58	24.06
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10124.5	1449.2	51.03	25.64
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9938.6	2348.2	28.54	19.72
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8736.5	972.35	17.48	17.74
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9474.7	2250.6	57.7	29.25
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10508.5	1433.9	30.87	34.64
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9804.7	2066.1	22.82	17.96
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8773	626.86	38.3	22.27
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10197.7	1984.5	19.63	16.48
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9477.7	1997.3	67.35	29.61
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9224.2	2126.8	58.02	27.53
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8577.8	852.65	57.94	27.87
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8636	1586.9	22.58	17.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10044.5	1245.8	21.15	17.34
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9751.4	1756.3	30.57	20.42
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9350.8	607.7	22.86	18.35
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9511.6	2496.1	95.2	35.18
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9990	993.73	85.86	34.75
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8844.7	1875.2	21.54	17.16
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10153.3	1011.1	66.57	29.32
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8812.4	984.62	38.18	22.52
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9019.7	679.9	34.11	21.7
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8644	1172.1	40.94	28.29
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10160.3	895.68	53.87	26.89
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9134.8	1052.4	53.61	27
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9622.7	1822.4	117.19	39.25
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9884.9	2183.1	79.9	32.04
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10056.1	2308.7	60.94	28.12
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9636.9	1699.7	72.35	31.05
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9898.1	1608.7	39.9	27.68
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9000.4	817.39	73.15	31.14
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9293.7	805.3	83.1	32.95
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8922.9	1813.7	30.51	21.15
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9302	861.14	33.15	21.64
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10023.9	2529	31.07	20.73
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9044.7	1069.7	28.59	21.89
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9879.9	1852.6	60.84	28.11
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9904.2	2421.1	43.28	25.11
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9106.7	1705.6	52.82	38.23
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10470.4	442.69	22.09	17.69
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9027.6	2004.8	60.82	28.33
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9872.8	2047.2	35.53	22.05
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9699.4	2219.8	41.22	23.48
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9287.4	1079.2	64.6	29.86
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9217	761.98	64.24	28.97
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8903.4	1773.4	137.86	42.26
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10296.7	1075.8	82.48	32.55
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9272.9	2200.6	71.68	30.4
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8486.3	841.46	25.25	18.55
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10135.8	2128.7	27.79	19.24
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8639.4	830.88	87.5	33.55
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8984.9	1341.1	54.2	26.56
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9698	1687.4	27.42	20.48
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9494.3	1281	59.92	29.71
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10444.5	1208.1	77.47	31.88
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9534.7	2310.1	77.56	31.62
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9830	1755.6	74.5	31.27
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9143.5	1589.8	22.79	17.46
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9749.7	1419.1	77.48	31.9
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10494.5	1385.8	45.24	24.75
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9722.8	2263	30.7	20.07
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10023.9	1703.3	29.83	19.68
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10367.6	1584.5	51.94	26.13
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9128.7	2149	79.36	33.6
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9850.8	2405.6	56.56	27.16
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8842.2	1662.4	24.83	18.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10475.7	1984.3	31.21	20.37
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9497.3	670.56	17.43	15.33
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10429.9	1903.1	35.74	21.8
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9827.6	2251.4	43.57	24.52
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9780.6	2662.1	19.43	17.08
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9265.1	2458.8	26.76	23.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9583.8	2487.5	41.51	29.43
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10483.4	1017.2	52.41	41.64
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9787.2	1532.8	39.25	25.88
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9422.4	943.19	26.69	20.29
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9760.3	1035.3	27.82	23.16
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8872.9	2169.8	28.21	20.75
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10039.2	1631.8	64.93	29.21
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9202.9	1252.5	104.16	36.72
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10051.1	2579.5	38.47	22.93
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9950.7	2398.9	24.52	18.89
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9512.4	1559.3	35.55	21.58
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10363.2	2507.9	27.39	19.47
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8907.7	1903.6	28.41	20.64
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9083.5	789.04	77.51	31.73
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8985.8	2602	30.54	20.98
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9235.3	922.53	27.63	23.42
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9300.4	1470.3	63.54	36.9
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10028.4	1261.7	96.57	35.75
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9781.6	2288.2	91.52	34.65
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9542.9	718.17	94.04	35.06
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9474.9	2443.5	22.84	19.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9080	1785.4	75.15	44.58
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9796.5	2374.1	33.19	21.41
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9614.3	1705.1	55.33	26.88
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10303.3	767.49	72.2	30.53
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9405	1150.7	108.32	38.1
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9714	939.73	75.71	31.48
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9890.6	1216.1	60.95	28.29
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9677	909.16	79.64	32.39
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10064.8	2144.2	61.22	28.26
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9670.7	2264.5	46.42	24.84
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8961.2	1778.5	18.27	18.63
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9517.7	1484.8	26.77	22.19
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9537.1	2015.5	102.47	36.45
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9721.6	724.56	27.6	19.25
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9638.8	527.62	24.78	18.87
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9478.2	1279.6	31.67	24.85
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8780.2	1847.3	93.67	34.64
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10220.2	1542.6	44.32	28.14
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9618.2	1254.3	62.19	28.37
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9396.9	1012.1	47.99	25.17
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8912.9	2577.1	31.25	20.25
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10042.4	2536.3	29.3	20.34
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9124	947.44	68.77	29.68
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10139.8	2161	36.91	22.14
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10067.4	648.12	29.26	20.37
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10107.1	578.93	24.88	18.91
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8806.8	1958.6	28.85	19.62
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10353.4	929.86	49.07	25.2
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9712.9	1647.1	26.66	26.87
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9213.4	2525.8	38.16	23.08
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9815.9	713.65	22	25.04
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9063.4	841.6	19.2	16.44
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9128.8	1069.5	86	33.87
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9076	2273.7	90.7	34.35
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10305.3	1781.1	33.57	21.98
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9835.9	840.1	14.85	14.39
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8855.9	1045	17.88	15.69
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8735	856.85	42.14	23.49
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9504.7	687.57	31.14	20.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10080.8	1258.6	31.94	20.74
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8921.4	1590.6	54.97	27.46
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8701.5	657.17	41.64	23.6
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8663.4	1133.5	83.29	33.05
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9476.2	1715.9	64.21	29.11
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9562.1	1333.3	79.94	33.15
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9879.4	2569.6	49.27	25.57
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9812.7	1437	16.92	17.68
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9563.1	2492.7	33.18	21.24
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9893.2	1796.4	53.88	26.78
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9576	1966.6	84.83	33.13
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9361.9	907.57	69.51	30.01
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8439.2	667.4	29.36	20.68
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9587.4	2150.5	17.67	17.43
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9229.8	1856.5	67.52	29.9
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9266.3	2627.2	38.68	23.25
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8775.5	1790.6	65.55	29.82
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8921.9	832.47	74.01	47.89
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9893.6	1204.1	40.48	23.31
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9766.6	639.56	23.19	18.52
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9818.2	739.98	33.71	28.97
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8923	2384.3	34.85	21.35
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9409.9	1937	22.27	17.88
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10028.9	1623.6	49.53	26.35
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9578.9	672.22	37.84	22.35
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9143.2	1997	43.44	24.36
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9252.4	1208.3	78.89	31.91
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9017.3	2178.7	30.43	20.49
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8558	799.86	41.99	27.35
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10014.4	1673	20.54	16.45
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9923.1	1414	65.94	29.25
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9340.7	1625	22.91	18.1
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8640.3	1231.9	24.76	19.27
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9272.9	2261.9	42.15	24.59
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9761.9	982.62	94.01	34.8
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8583.7	769.18	43.01	24.09
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9924.4	1230.3	47.93	28.39
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8863.5	893.07	77.93	32
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9529.3	884.26	24.3	20.95
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8846.9	2416.1	89.34	34.3
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9784.7	643.6	92.73	35.16
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9439.2	1732.3	54.02	26.72
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8816.3	1665.9	38.46	27.68
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9858.3	1710.1	81.03	32.36
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9188.1	2178.9	17.92	15.91
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10255.5	2366.8	19.9	16.63
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9768.8	2427.6	142.91	43.04
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9276	1715.1	18	16.7
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9881.8	511.64	25.13	18.43
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9573	966.44	56.85	28.9
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9954.7	987.66	128.01	40.72
